anno_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K00654  SPT; serine palmitoyltransferase [EC:2.3.1.50]	10.7312597166586	5.20275046677728	1.15346501791333	4.5105403163325	6.46627098591447e-06	3.67660411402759e-05
K09681  gltC; LysR family transcriptional regulator, transcription activator of glutamate synthase operon	49.6721046295079	3.6843264106296	0.817130942008683	4.50885680766505	6.51778794401287e-06	3.70318483389423e-05
K09743  K09743; uncharacterized protein	11.0793461796712	-7.08431134106363	1.57125237410486	-4.50870366709838	6.52249362531639e-06	3.70318483389423e-05
K16436  evaB, megDII, angB, staI; dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]	16.7927221923327	-3.75583521099749	0.833171895474268	-4.50787554332896	6.54799645769025e-06	3.71496635023385e-05
K11178  yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	855.430506513621	1.20766468239963	0.267959637727587	4.50689026392611	6.5784633210684e-06	3.7295450503345e-05
K06864  larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]	1052.9656960509	-0.999604196136414	0.221888710552856	-4.50497996786682	6.63792040304756e-06	3.7605262109439e-05
K00176  korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	237.032799556338	-1.96657105511043	0.436694315907575	-4.50331269144947	6.69023344808463e-06	3.78355093504626e-05
K00412  CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	1866.60588335815	1.38218942133564	0.306933420891262	4.50322228619513	6.69308127803655e-06	3.78355093504626e-05
K13643  iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	132.340750547154	1.69846328193098	0.377151527647603	4.5033975933354	6.68756003365126e-06	3.78355093504626e-05
K03975  dedA; membrane-associated protein	890.752545863687	-0.725209169984876	0.161105606842532	-4.50145208598302	6.74907806465275e-06	3.81244886629012e-05
K21473  ripA; peptidoglycan DL-endopeptidase RipA [EC:3.4.-.-]	79.4049269928049	1.83654101049442	0.408044602977618	4.5008339703372	6.76873628368227e-06	3.82079279897675e-05
K01582  E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]	117.071592872742	-2.03964644017811	0.453351589347261	-4.49903890954658	6.82613642102187e-06	3.85041374744221e-05
K02682  ppdD; prepilin peptidase dependent protein D	7.29227929759572	-6.49637213425629	1.44433993347305	-4.4978138343341	6.86557729686174e-06	3.86750005515724e-05
K21284  acmA, sibE; 3-hydroxy-4-methylanthranilate adenylyltransferase [EC:2.7.7.97]	14.067806327684	5.61645539251861	1.24871423760237	4.49779078622717	6.86632140772352e-06	3.86750005515724e-05
K10010  tcyC, tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1]	18.0302070215506	-3.31006618149256	0.736196547248981	-4.49617183598812	6.91878286679111e-06	3.89424366109236e-05
K01958  PC, pyc; pyruvate carboxylase [EC:6.4.1.1]	416.102908864161	1.10624371170879	0.246178447635284	4.49366596603007	7.000741301873e-06	3.93753924446353e-05
K14449  mch, mcd; 2-methylfumaryl-CoA hydratase [EC:4.2.1.148]	69.5354304630059	2.65355663805329	0.590897444266439	4.49072282136455	7.09818741274118e-06	3.98947729639184e-05
K21439  ANKRD49; ankyrin repeat domain-containing protein 49	11.8908635102531	-7.20559619814127	1.60531952620375	-4.48857444298395	7.17013686246325e-06	4.02702083266794e-05
K04090  E1.2.7.8; indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]	583.690854275633	1.60765391176409	0.358298238206765	4.48691548083011	7.226172404963e-06	4.05557902814076e-05
K07648  arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	94.1364433055756	-2.18843542606394	0.487951827091278	-4.48494155480345	7.29339231224737e-06	4.09036880180416e-05
K13628  iscA; iron-sulfur cluster assembly protein	477.174936280011	1.32688714555412	0.296131021224437	4.48074349005293	7.43834658506068e-06	4.16867337648777e-05
K03552  hjr; holliday junction resolvase Hjr [EC:3.1.21.10]	8.87941927047883	-6.75861078237381	1.50900588471884	-4.47884985129338	7.50462956800947e-06	4.20280759045115e-05
K16878  hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8]	38.2835284296664	3.29624854616971	0.736256466087207	4.47703850220486	7.56856039721672e-06	4.23557660597282e-05
K00101  lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	759.740928792456	2.5078680003316	0.560270469309467	4.47617380837963	7.59926273096937e-06	4.24971645427171e-05
K03149  thiG; thiazole synthase [EC:2.8.1.10]	534.842599615971	1.26093775101403	0.281838321255771	4.47397552396614	7.67785345255608e-06	4.29059744761139e-05
K19114  csh1; CRISPR-associated protein Csh1	9.21187337108341	-5.90686084011013	1.32062846958617	-4.47276503281886	7.72146080308669e-06	4.31188432560941e-05
K16918  ytrF; acetoin utilization transport system permease protein	8.62987068045897	-6.71997143052656	1.50258190266879	-4.47228295415444	7.73889329783983e-06	4.3185344612785e-05
K08776  NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.14]	1310.05810150382	1.77215459732876	0.396347887841565	4.47120989335802	7.77783155336135e-06	4.33407605731854e-05
K20484  nisC, spaC, epiC; lantibiotic biosynthesis protein	48.7365066336791	3.51963396014355	0.787173894459616	4.47122800300655	7.77717285571126e-06	4.33407605731854e-05
K00036  G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	3517.51972274232	0.718099101446688	0.160645235588734	4.47009274078371	7.81856875405481e-06	4.35367311390317e-05
K18225  prmB; propane monooxygenase reductase component [EC:1.18.1.-]	44.0678374923798	3.03672723145349	0.679397619924374	4.46973486864956	7.83166171917524e-06	4.3547604068643e-05
K19516  bamC; benzoyl-CoA reductase subunit BamC [EC:1.3.-.-]	12.5948128931297	-7.26473098609961	1.62528259804466	-4.4698263519462	7.82831275537009e-06	4.3547604068643e-05
K22187  xylA; alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]	847.29887254277	1.28841630665271	0.288324881254293	4.46862685262452	7.87233219602105e-06	4.37426390252257e-05
K00005  gldA; glycerol dehydrogenase [EC:1.1.1.6]	65.7432175678023	-1.58121201051967	0.354046648231213	-4.46611207426838	7.96538935435475e-06	4.42282769689954e-05
K15012  regA, regR, actR; two-component system, response regulator RegA	86.4925913574073	2.20607563608519	0.493989707351552	4.46583320108575	7.97577334566836e-06	4.42545039151421e-05
K07331  flaH; archaeal flagellar protein FlaH	10.7495213392485	-7.03490174794456	1.57555854579504	-4.46502084401738	8.00609569926982e-06	4.43912455155258e-05
K02486  K02486; two-component system, sensor kinase [EC:2.7.13.3]	67.7444020628999	-2.63275250124653	0.589735259451723	-4.46429556152739	8.03326096407132e-06	4.45103006499713e-05
K10213  rihB; ribosylpyrimidine nucleosidase [EC:3.2.2.8]	88.1226219100302	3.05331213633599	0.684079205814816	4.46338978057249	8.06731049929082e-06	4.4635692486522e-05
K11930  torT; periplasmic protein TorT	36.2217852864783	3.96647710835299	0.888658666050892	4.4634427816696	8.06531432180875e-06	4.4635692486522e-05
K18215  tetV; MFS transporter, DHA3 family, tetracycline resistance protein	117.061196003156	3.81994964678713	0.856246133776377	4.46127520592668	8.14733803468634e-06	4.50465974223322e-05
K03727  helY; ATP-dependent RNA helicase HelY [EC:3.6.4.-]	313.85635377725	2.4623769164234	0.552022952001654	4.46064227491762	8.17143893568715e-06	4.51199015241774e-05
K17754  cpnA; cyclopentanol dehydrogenase [EC:1.1.1.163]	7.11195594986471	-6.44378215831851	1.44459211721336	-4.46062392389949	8.17213872579114e-06	4.51199015241774e-05
K21014  stf0; trehalose 2-sulfotransferase [EC:2.8.2.37]	24.2687609080717	3.14144232962247	0.704583391159538	4.45858129646311	8.25039051596184e-06	4.55197974973816e-05
K04720  cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]	405.418758309973	-1.75346627181093	0.39350894313823	-4.45597565795343	8.35125083556734e-06	4.60437792894679e-05
K03265  ETF1, ERF1; peptide chain release factor subunit 1	242.520231942464	-2.44866826616794	0.549659987700517	-4.45487814459964	8.39408571661683e-06	4.62473306078297e-05
K15676  rhiC; rhizoxin biosynthesis, polyketide synthase RhiC	39.7312530850409	3.58288170917437	0.804321346825586	4.45454012045673	8.40732071362988e-06	4.62876291120834e-05
K21379  vioB; dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase [EC:2.3.1.209]	97.0345356940125	-3.10009725423189	0.696119421676221	-4.45339859469373	8.45216357751621e-06	4.6501769774118e-05
K20266  trbJ; type IV secretion system protein TrbJ	181.879198379328	2.2685809080616	0.509770455253693	4.45020083977329	8.57900223157851e-06	4.71664131128557e-05
K16301  efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]	59.5081461844791	3.55465576567464	0.799117509070529	4.44822660663403	8.65821606273301e-06	4.75684702589225e-05
K05972  AXE1; acetylxylan esterase [EC:3.1.1.72]	51.1573979867251	3.18697670918824	0.71656505523135	4.4475748376528	8.68452066770039e-06	4.76794821489338e-05
K00394  aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]	263.49638535458	-3.76168283723788	0.846027738981281	-4.44628782711948	8.73668732160228e-06	4.79322256002011e-05
K15513  boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]	217.644595527216	2.47131658577565	0.555860678359157	4.44592805713605	8.75132342048596e-06	4.79788544890317e-05
K07270  K07270; glycosyl transferase, family 25	103.62111302718	1.80670706279154	0.406387315717386	4.44577621622417	8.75750761443684e-06	4.79791131952819e-05
K00009  mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	240.463918306801	-2.92884196153157	0.659198300387136	-4.44303627574815	8.86982041353539e-06	4.8559511663235e-05
K20023  talrD-galrD; L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]	135.516900745591	1.633511354186	0.367668674573611	4.44288966439799	8.87586878572049e-06	4.8559511663235e-05
K00435  hemQ; hydrogen peroxide-dependent heme synthase [EC:1.3.98.5]	33.8668433894585	3.07122535542933	0.691593623584696	4.44079478279517	8.96272364992999e-06	4.90004010455613e-05
K10118  msmF; raffinose/stachyose/melibiose transport system permease protein	704.570745851002	-1.43132017867254	0.322587881588362	-4.43699301915802	9.1224250802085e-06	4.98386577757303e-05
K15981  CYP125A; cholest-4-en-3-one 26-monooxygenase [EC:1.14.15.29]	74.4123635914199	4.56830279257379	1.02972977366577	4.43640934680458	9.14718299641933e-06	4.99390200181608e-05
K01787  RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]	199.301492106644	-2.69258756472194	0.607406030520373	-4.43292860035512	9.29616580840455e-06	5.0716974382489e-05
K01247  alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	860.115607953807	1.0169348376686	0.229565764454693	4.42981922885674	9.43121106317378e-06	5.14178578046671e-05
K03105  SRP19; signal recognition particle subunit SRP19	25.6526721022832	-5.0560081628279	1.14170450681291	-4.42847350838779	9.49023726045462e-06	5.17036062036475e-05
K07010  K07010; putative glutamine amidotransferase	679.16286193454	1.31506311228185	0.296967873536646	4.42830093578985	9.49783214747685e-06	5.17089496719875e-05
K09737  K09737; uncharacterized protein	7.11766237148654	-6.44721036013951	1.45608879991065	-4.42775904912882	9.52171823587345e-06	5.1766893719095e-05
K09740  K09740; uncharacterized protein	160.979512424811	-2.76763406673197	0.625053865033428	-4.42783289818384	9.51845963295356e-06	5.1766893719095e-05
K00852  rbsK, RBKS; ribokinase [EC:2.7.1.15]	1635.20191157838	-0.885174328739158	0.199945287318151	-4.42708273154084	9.5516104838328e-06	5.18933222811709e-05
K07275  ompW; outer membrane protein	345.863931587524	-2.36390443280059	0.53399636234162	-4.42681748324027	9.56335852743476e-06	5.19210673385312e-05
K00529  hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	546.121930709136	1.84690917735351	0.417274393297913	4.42612632602861	9.59403527153362e-06	5.20514696411172e-05
K12987  migA; alpha-1,6-rhamnosyltransferase [EC:2.4.1.-]	17.1885394220494	-4.37580004499649	0.988813840607409	-4.42530218054849	9.63073752642482e-06	5.22143592105334e-05
K01026  pct; propionate CoA-transferase [EC:2.8.3.1]	301.634854903404	-1.22002909123366	0.275706360718034	-4.42510317156372	9.63962021757185e-06	5.22262999729569e-05
K00188  vorD; 2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]	7.68035045225053	-6.55057930208786	1.48049118427282	-4.42459865460485	9.66217422529635e-06	5.2276040203022e-05
K00316  spdH; spermidine dehydrogenase [EC:1.5.99.6]	546.453709585038	3.61334153635686	0.816624020024501	4.42473090155791	9.65625736607086e-06	5.2276040203022e-05
K00683  QPCT; glutaminyl-peptide cyclotransferase [EC:2.3.2.5]	256.742202671817	-1.84620300357504	0.417315346928097	-4.4239997813767	9.68901178412762e-06	5.23849890237274e-05
K01848  E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	1938.0502310651	1.13159351328453	0.25606722771381	4.41912666211717	9.91005564233781e-06	5.35430649701431e-05
K12146  hyfR; hydrogenase-4 transcriptional activator	399.404722417275	1.98212641815211	0.448566295232084	4.41880372917135	9.92487274368736e-06	5.35860877832512e-05
K03930  estA; putative tributyrin esterase [EC:3.1.1.-]	15.1054227773409	-4.55572686238499	1.03257835940819	-4.41199142019214	1.02424173236529e-05	5.52624007151955e-05
K06964  K06964; uncharacterized protein	6.62715206756443	-6.3470157345995	1.43882506274331	-4.41124908020304	1.02776007482238e-05	5.54139880342164e-05
K22409  sle1; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	40.2836354142136	4.24328696094173	0.962215128096472	4.40991503566997	1.03411184642065e-05	5.57180318078333e-05
K13638  zntR; MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA	26.7494770704569	2.39815266942155	0.543894673856565	4.40922256586389	1.03742365796248e-05	5.58195330898187e-05
K19824  fprB; rubrerythrin	11.4955499083683	-7.14082781155187	1.61951573659514	-4.40923644654711	1.03735717272899e-05	5.58195330898187e-05
K21647  pceA; tetrachloroethene reductive dehalogenase [EC:1.21.99.5]	9.80779224493857	-6.91807849952185	1.56960695391444	-4.40752284020459	1.0455957770385e-05	5.62205487268707e-05
K09118  K09118; uncharacterized protein	3240.25669611128	0.81776173788994	0.185590235616052	4.40627565979129	1.0516311650165e-05	5.6506202392433e-05
K01215  dexB; glucan 1,6-alpha-glucosidase [EC:3.2.1.70]	24.7410164563519	-3.0789971741355	0.698995687077418	-4.40488722757238	1.05838923181809e-05	5.68302679557267e-05
K10709  frlC; fructoselysine 3-epimerase [EC:5.1.3.41]	9.56071910491848	-6.88268583975923	1.56283337340451	-4.40397930891753	1.0628308468023e-05	5.70295920404965e-05
K01761  E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]	1038.98290008353	-0.916976270283552	0.208298766116618	-4.40221652474972	1.07150541312601e-05	5.74556194774978e-05
K20527  trbB; type IV secretion system protein TrbB [EC:7.4.2.8]	162.342824285007	1.78554699137952	0.405853571609371	4.39948571673058	1.08507718541987e-05	5.81434779685574e-05
K18235  vgb; virginiamycin B lyase [EC:4.2.99.-]	359.994825241951	1.42203054183005	0.323243564765465	4.39925398936196	1.08623636543058e-05	5.81657253762761e-05
K12059  trbC; conjugal transfer pilus assembly protein TrbC	12.555393891871	-4.82468232325351	1.09731542560931	-4.39680534024619	1.09855782866113e-05	5.87852505439613e-05
K04343  strB; streptomycin 6-kinase [EC:2.7.1.72]	185.919892958155	1.68500850168004	0.383304461932159	4.39600544482643	1.10261169115175e-05	5.89215188067287e-05
K10805  tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	208.715371505518	2.22851062125376	0.506935852940404	4.39604065943971	1.10243292367978e-05	5.89215188067287e-05
K07480  insB; insertion element IS1 protein InsB	528.538406472559	1.75385975318871	0.399221668927972	4.39319778883332	1.11695420912915e-05	5.96471858399704e-05
K05358  quiA; quinate dehydrogenase (quinone) [EC:1.1.5.8]	19.6944832031219	4.12023475997449	0.938042184833941	4.39237683186272	1.12118149380899e-05	5.98320608778066e-05
K00556  trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	161.088317929853	-2.51686781503208	0.573146486573267	-4.39131683434012	1.12666224536472e-05	6.00835295652208e-05
K05525  linC, CYP111A; linalool 8-monooxygenase [EC:1.14.14.84]	13.0644409797896	6.17305392888595	1.40708041223944	4.38713656674476	1.14852680751605e-05	6.1207788555968e-05
K07073  K07073; uncharacterized protein	7.86002531258224	-6.60091074721322	1.50475012660557	-4.38671552871283	1.15075132951527e-05	6.12845633116511e-05
K15911  E2.5.1.153; adenosine tuberculosinyltransferase [EC:2.5.1.153]	8.95562414598172	-6.77621547660287	1.54630858867882	-4.38218834598372	1.17493167446643e-05	6.24871825236637e-05
K22313  E3.1.7.12; (+)-kolavelool synthase [EC:3.1.7.12]	8.95562414598172	-6.77621547660287	1.54630858867882	-4.38218834598372	1.17493167446643e-05	6.24871825236637e-05
K07272  rgpF; rhamnosyltransferase [EC:2.4.1.-]	71.5680693683454	-2.72702076615753	0.622347019197745	-4.38183309638548	1.17684949726745e-05	6.25466306569469e-05
K09946  K09946; uncharacterized protein	82.0576634976501	-4.00963482997555	0.915495766450408	-4.3797415312163	1.18820158143623e-05	6.31070649705739e-05
K00456  CDO1; cysteine dioxygenase [EC:1.13.11.20]	56.7992448142055	4.37393567691177	0.998711547462252	4.37957855601653	1.18909051377581e-05	6.31114028289155e-05
K10107  kpsE; capsular polysaccharide transport system permease protein	18.9456167155614	3.64340065205367	0.832450799400539	4.37671590282254	1.20480845195934e-05	6.39022556134199e-05
K09930  K09930; uncharacterized protein	248.312662148974	2.83772765839597	0.64843294593179	4.37628543737577	1.20718908627992e-05	6.39851137392299e-05
K14977  ylbA, UGHY; (S)-ureidoglycine aminohydrolase [EC:3.5.3.26]	166.167979092617	2.14109970543061	0.489459025664799	4.37442072402792	1.21755358923952e-05	6.44907449910201e-05
K04091  ssuD, msuD; alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34]	537.411857745215	1.99167694683791	0.455363327771175	4.3738193775647	1.22091408074107e-05	6.46249579095035e-05
K15011  regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	163.118688504643	1.57260346057784	0.359587097172149	4.37335898018881	1.22349289013672e-05	6.47176415093971e-05
K03519  coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]	998.802779749678	1.38678898483006	0.317187148011729	4.37214746411723	1.23030377724129e-05	6.50339075758783e-05
K15535  PWD; phosphoglucan, water dikinase [EC:2.7.9.5]	6.97947475564501	-6.43189034770708	1.47127443215521	-4.37164556600449	1.2331359285162e-05	6.51395722239166e-05
K03205  virD4, lvhD4; type IV secretion system protein VirD4 [EC:7.4.2.8]	1096.86333651874	1.73589607265252	0.3971160435923	4.3712564643565	1.23533586298695e-05	6.52117203027143e-05
K04040  chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]	33.7458092107062	-3.96001683864405	0.905996317375108	-4.37089727927061	1.23736997676927e-05	6.52750234708649e-05
K19270  hxpA; mannitol-1-/sugar-/sorbitol-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50]	280.861883145383	2.32482338807592	0.531964873101574	4.37025733394997	1.24100199645901e-05	6.54224788153509e-05
K07019  K07019; uncharacterized protein	450.416376298416	1.4233556446672	0.325715546157868	4.36993462994647	1.24283736439478e-05	6.54750843317953e-05
K01781  mdlA; mandelate racemase [EC:5.1.2.2]	155.894294746248	1.39917837512531	0.320269112314366	4.36875840137815	1.24954907505004e-05	6.57843412036446e-05
K09724  K09724; uncharacterized protein	12.7204445017809	-7.28120189179919	1.66766326316158	-4.36611038489592	1.2647858005712e-05	6.6541691715112e-05
K07239  TC.HME; heavy-metal exporter, HME family	21.8199402627224	3.16782137683109	0.725620175740268	4.36567433313072	1.26731178761559e-05	6.66108989371348e-05
K22219  dszC; dibenzothiophene monooxygenase [EC:1.14.14.21]	7.19115998217901	6.46306022725772	1.48045541491191	4.3655892383914	1.26780529059167e-05	6.66108989371348e-05
K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	39.708950744837	2.46256496495658	0.564801551846848	4.36005346816811	1.30030667776423e-05	6.82726501461433e-05
K01598  PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]	220.992882549512	-1.28189725755704	0.294156631148151	-4.35787305747125	1.31332516662185e-05	6.89099070647628e-05
K01071  MCH; medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]	107.474085179737	-1.95860593262021	0.449664061943691	-4.35570929140759	1.32636714423941e-05	6.95009271693276e-05
K21169  calE2; enediyne biosynthesis protein CalE2	16.3115288362169	-6.62818845878464	1.52169990037485	-4.35577899239651	1.32594510634504e-05	6.95009271693276e-05
K01431  UPB1, pydC; beta-ureidopropionase [EC:3.5.1.6]	249.314002682864	1.42405623102675	0.327177132222033	4.35255429178449	1.34560534851167e-05	7.04617723688162e-05
K05346  deoR; deoxyribonucleoside regulator	18.6908405735277	-5.16899499161618	1.18769672700669	-4.35211689489405	1.34829337537622e-05	7.05552718118563e-05
K06962  K06962; uncharacterized protein	161.181841263844	-1.47819398255907	0.339810944322678	-4.35004818784003	1.36107618754815e-05	7.11765460485045e-05
K00295  MTD1; methylenetetrahydrofolate dehydrogenase (NAD+) [EC:1.5.1.15]	9.08219194865767	5.59857583926463	1.28734990632326	4.34891540502339	1.36812469860213e-05	7.14973188079643e-05
K02587  nifE; nitrogenase molybdenum-cofactor synthesis protein NifE	411.641524867483	-3.34177342313791	0.768444060665655	-4.34875301169371	1.36913800710288e-05	7.15024778859742e-05
K16294  psrC; polysulfide reductase chain C	11.3140177518608	-7.12678035531354	1.64027447425228	-4.34487060987905	1.39357780532716e-05	7.27302488788232e-05
K02496  hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	7.30571557226548	-6.47861274199582	1.49167564185269	-4.3431779404464	1.40436294923223e-05	7.32442263982491e-05
K08080  CMAH; CMP-N-acetylneuraminate monooxygenase [EC:1.14.18.2]	35.1344607487758	3.64003268842857	0.838361647994713	4.34184065687548	1.41293993299617e-05	7.36424293077605e-05
K03522  fixB, etfA; electron transfer flavoprotein alpha subunit	2164.21199515374	-0.753067199452814	0.173469974352795	-4.34119623446339	1.41709090434002e-05	7.38095715531666e-05
K01589  purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	430.879425715357	2.89947342661687	0.668044876069542	4.34023750571368	1.4232879720575e-05	7.40829917812618e-05
K21062  lhpC; 1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]	211.988188442899	2.14726369111134	0.494777892782327	4.33985374535723	1.42577577312016e-05	7.41631070808609e-05
K09726  K09726; uncharacterized protein	429.28252034989	-1.63423648990477	0.376733796041966	-4.33790784653343	1.43845439976742e-05	7.47728490517402e-05
K02123  ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I	508.381176865261	-2.47552494763788	0.570846390057054	-4.33658684850483	1.44712263883538e-05	7.51734537569101e-05
K06338  cotSA; spore coat protein SA	177.273906995841	1.74398164951366	0.402206758568235	4.33603268060894	1.45077383772316e-05	7.52754725334455e-05
K07586  ygaC; uncharacterized protein	10.8077744437354	-4.56591403193796	1.05302529352461	-4.33599654254769	1.45101224236253e-05	7.52754725334455e-05
K20525  alg17C; oligo-alginate lyase [EC:4.2.2.26]	97.3906386409374	-4.35852845661958	1.0054667778648	-4.3348308990132	1.45872212048148e-05	7.56252621878263e-05
K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	954.364212158516	-1.15244271764625	0.265918314263613	-4.33382228989235	1.46542484190299e-05	7.59224083101231e-05
K18028  nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]	59.4272858602391	3.35383365541882	0.774215563751922	4.33191195377916	1.47820057180041e-05	7.65335898697724e-05
K15556  ophF; phthalate transport system substrate-binding protein	7.03952686593076	6.42329711109819	1.48505280261034	4.32529880406117	1.5232524294264e-05	7.88139476721083e-05
K09966  K09966; uncharacterized protein	83.6991567919089	3.11691556312786	0.721739161046215	4.31861776574471	1.57009435730423e-05	8.1183847125691e-05
K12951  ctpD; cobalt/nickel-transporting P-type ATPase D [EC:7.2.2.-]	9.06906489466983	-6.81033756213704	1.5772870969685	-4.31775393029353	1.57625017236636e-05	8.14482739428965e-05
K11748  kefG; glutathione-regulated potassium-efflux system ancillary protein KefG	26.3729896483314	-3.21158117394248	0.743979096597465	-4.31676264646468	1.58334255181887e-05	8.17607138052836e-05
K22164  fpoI; F420H2 dehydrogenase subunit I [EC:1.5.98.3]	7.30231996285368	-6.4864129983909	1.50378818867923	-4.31338206219581	1.60775922793322e-05	8.2966743524633e-05
K00960  rpo13; DNA-directed RNA polymerase subunit 13 [EC:2.7.7.6]	127.262986820714	-4.29454651119138	0.99567527674472	-4.31319990713444	1.60908500348247e-05	8.29803862613849e-05
K18457  laaA; L-proline amide hydrolase [EC:3.5.1.101]	85.0391326242275	1.4866568740886	0.344967320124364	4.30955857949862	1.63580725716558e-05	8.43028420337541e-05
K22348  moxA; manganese oxidase [EC:1.16.3.3]	499.848321146391	2.82875993884612	0.656653911225785	4.3078399298127	1.64856617616905e-05	8.49044161086272e-05
K02586  nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	308.061420015236	-2.85891624062612	0.664149019589647	-4.30463067218339	1.67264541595195e-05	8.60878331923129e-05
K06976  K06976; uncharacterized protein	177.675074510931	2.72535044249341	0.633207008550305	4.30404339448636	1.67708792013809e-05	8.62596931555234e-05
K13895  yejE; microcin C transport system permease protein	82.6312567489023	1.9889323576989	0.462433454414726	4.30101312677771	1.70018987093254e-05	8.73904300522721e-05
K21487  yobL; toxin YobL [EC:3.1.-.-]	43.1502847436197	4.3622394417211	1.01428951265453	4.30078334370682	1.70195399052362e-05	8.74236287642161e-05
K03732  rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	520.206667674177	-1.62350506059406	0.377562771006623	-4.29996065625226	1.70828434366108e-05	8.76911818696146e-05
K10216  dmpD, xylF; 2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9]	44.8260566500311	1.77754906910116	0.41354622479461	4.29830805488308	1.72106852574375e-05	8.82894601985871e-05
K14659  nodB; chitooligosaccharide deacetylase [EC:3.5.1.-]	56.6057739416463	2.43898517792407	0.567566280641234	4.29726934300697	1.72915038871868e-05	8.86458868131322e-05
K13819  K13819; NifU-like protein	137.112221567912	-2.81386354840614	0.65511357602952	-4.29523009652809	1.74512238052956e-05	8.94060732043256e-05
K19656  IFT122; intraflagellar transport protein 122	14.6036451871029	-4.23827375659168	0.987470610543566	-4.29205052923921	1.77030648456756e-05	9.06369096028107e-05
K09926  K09926; uncharacterized protein	9.66740767964515	-5.89061109046512	1.37265505534241	-4.29139940696587	1.77550630965804e-05	9.08436408959851e-05
K07794  tctB; putative tricarboxylic transport membrane protein	48.4288774341427	-3.48099371522492	0.811853070492492	-4.2877139247786	1.8052137381931e-05	9.23032112831503e-05
K01846  glmS, mutS, mamA; methylaspartate mutase sigma subunit [EC:5.4.99.1]	7.04172312335687	-6.43907816097228	1.50201775656571	-4.28695209016363	1.81141341142792e-05	9.25596735329638e-05
